"","Comparison","SIMPER","OTU"
"1","Pre-treatment_Post-treatment",0.0562128876463083,"Otu00014"
"2","Pre-treatment_Post-treatment",0.0493746403975187,"Otu00001"
"3","Pre-treatment_Post-treatment",0.048948775551756,"Otu00012"
"4","Pre-treatment_Post-treatment",0.044952505804083,"Otu00013"
"5","Pre-treatment_Post-treatment",0.044020216602883,"Otu00005"
"6","Pre-treatment_Post-treatment",0.042120847332129,"Otu00002"
"7","Pre-treatment_Post-treatment",0.041782849364061,"Otu00010"
"8","Pre-treatment_Post-treatment",0.041754146674217,"Otu00006"
"9","Pre-treatment_Post-treatment",0.036814812086988,"Otu00008"
"10","Pre-treatment_Post-treatment",0.033912004258779,"Otu00004"
"11","Pre-treatment_Post-treatment",0.033691470414811,"Otu00009"
