"","Comparison","SIMPER","OTU"
"1","Low Fat_High Fat",0.0889322093809534,"Otu00002"
"2","Low Fat_High Fat",0.0638612383601906,"Otu00007"
"3","Low Fat_High Fat",0.053097840253241,"Otu00004"
"4","Low Fat_High Fat",0.048204375287562,"Otu00012"
"5","Low Fat_High Fat",0.043689803268344,"Otu00023"
"6","Low Fat_High Fat",0.040400235648977,"Otu00010"
"7","Low Fat_High Fat",0.040376811826757,"Otu00003"
"8","Low Fat_High Fat",0.03866499920816,"Otu00008"
"9","Low Fat_High Fat",0.038545000100882,"Otu00014"
"10","Low Fat_High Fat",0.038246076503862,"Otu00006"
"11","Low Fat_Saccharin",0.141803668097308,"Otu00002"
"12","Low Fat_Saccharin",0.063630021173291,"Otu00007"
"13","Low Fat_Saccharin",0.056881101322589,"Otu00004"
"14","Low Fat_Saccharin",0.044384812125393,"Otu00023"
"15","Low Fat_Saccharin",0.044044392893957,"Otu00012"
"16","Low Fat_Saccharin",0.043751666187791,"Otu00001"
"17","Low Fat_Saccharin",0.040087302405552,"Otu00006"
"18","Low Fat_Saccharin",0.037638302977207,"Otu00008"
"19","Low Fat_Stevia",0.0594943216433349,"Otu00007"
"20","Low Fat_Stevia",0.0529157603778361,"Otu00012"
"21","Low Fat_Stevia",0.051950649242304,"Otu00001"
"22","Low Fat_Stevia",0.051480584215702,"Otu00014"
"23","Low Fat_Stevia",0.049780003322139,"Otu00004"
"24","Low Fat_Stevia",0.04866989264083,"Otu00010"
"25","Low Fat_Stevia",0.045258907754299,"Otu00023"
"26","Low Fat_Stevia",0.042215451191965,"Otu00002"
"27","Low Fat_Stevia",0.040150403747942,"Otu00006"
"28","Low Fat_Stevia",0.037554732346579,"Otu00008"
"29","High Fat_Saccharin",0.156734333822355,"Otu00002"
"30","High Fat_Saccharin",0.073054705324253,"Otu00001"
"31","High Fat_Saccharin",0.063974344270604,"Otu00009"
"32","High Fat_Saccharin",0.062115778503459,"Otu00004"
"33","High Fat_Saccharin",0.050893226186951,"Otu00003"
"34","High Fat_Saccharin",0.04794949433078,"Otu00046"
"35","High Fat_Saccharin",0.04064894983891,"Otu00014"
"36","High Fat_Stevia",0.145305044317776,"Otu00002"
"37","High Fat_Stevia",0.071773882681203,"Otu00001"
"38","High Fat_Stevia",0.052503180149113,"Otu00014"
"39","High Fat_Stevia",0.05175787640335,"Otu00004"
"40","High Fat_Stevia",0.050154618751355,"Otu00007"
"41","High Fat_Stevia",0.048385919844413,"Otu00046"
"42","High Fat_Stevia",0.044141541917619,"Otu00029"
"43","Saccharin_Stevia",0.188514943110743,"Otu00002"
"44","Saccharin_Stevia",0.078386923845638,"Otu00001"
"45","Saccharin_Stevia",0.060440724423424,"Otu00014"
"46","Saccharin_Stevia",0.054250675725673,"Otu00004"
"47","Saccharin_Stevia",0.047288239890627,"Otu00009"
"48","Saccharin_Stevia",0.046106990538693,"Otu00010"
