"","Comparison","SIMPER","OTU"
"1","Pre-treatment_Post-treatment",0.0892000086465922,"Otu00001"
"2","Pre-treatment_Post-treatment",0.0832775839771498,"Otu00007"
"3","Pre-treatment_Post-treatment",0.058250129621105,"Otu00023"
"4","Pre-treatment_Post-treatment",0.049401677300494,"Otu00008"
"5","Pre-treatment_Post-treatment",0.042726490118531,"Otu00006"
"6","Pre-treatment_Post-treatment",0.037359260801516,"Otu00013"
"7","Pre-treatment_Post-treatment",0.034099080668904,"Otu00009"
"8","Pre-treatment_Post-treatment",0.032054439801146,"Otu00003"
"9","Pre-treatment_Post-treatment",0.031413523931356,"Otu00011"
"10","Pre-treatment_Post-treatment",0.030035554462373,"Otu00015"
