"","Comparison","SIMPER","OTU"
"1","Pre-treatment_Post-treatment",0.220360918027707,"Otu00001"
"2","Pre-treatment_Post-treatment",0.175604939020222,"Otu00002"
"3","Female_Male",0.189916676639167,"Otu00001"
"4","Female_Male",0.188225870957488,"Otu00002"
