"","Comparison","SIMPER","OTU"
"1","Pre-treatment_Post-treatment",0.252292285117788,"Otu00001"
"2","Pre-treatment_Post-treatment",0.196693330921726,"Otu00023"
"3","Male_Female",0.277725059304548,"Otu00001"
"4","Male_Female",0.149965510794859,"Otu00023"
