"","Comparison","SIMPER","OTU"
"1","Pre-treatment_Post-treatment",0.164828321474784,"Otu00001"
"2","Pre-treatment_Post-treatment",0.131351183324376,"Otu00002"
"3","Pre-treatment_Post-treatment",0.102289660162369,"Otu00015"
"4","Pre-treatment_Post-treatment",0.095782510154422,"Otu00012"
"5","Female_Male",0.146742642352706,"Otu00001"
"6","Female_Male",0.145436209985494,"Otu00002"
"7","Female_Male",0.101176183171452,"Otu00012"
"8","Female_Male",0.090279834169213,"Otu00015"
