"","Comparison","SIMPER","OTU"
"1","Pre-treatment_Post-treatment",0.213256724738329,"Otu00001"
"2","Pre-treatment_Post-treatment",0.166260238638118,"Otu00023"
"3","Pre-treatment_Post-treatment",0.103457997581693,"Otu00008"
"4","Male_Female",0.236369045723071,"Otu00001"
"5","Male_Female",0.127634160081618,"Otu00023"
"6","Male_Female",0.115188608361382,"Otu00008"
