"","Comparison","SIMPER","OTU"
"1","Pre-treatment_Post-treatment",0.118837930738325,"Otu00002"
"2","Pre-treatment_Post-treatment",0.072938132373203,"Otu00006"
"3","Pre-treatment_Post-treatment",0.056222229416499,"Otu00001"
"4","Pre-treatment_Post-treatment",0.050738270813606,"Otu00004"
"5","Pre-treatment_Post-treatment",0.049131928324453,"Otu00008"
"6","Pre-treatment_Post-treatment",0.048475269813911,"Otu00012"
"7","Pre-treatment_Post-treatment",0.045137678209441,"Otu00011"
"8","Pre-treatment_Post-treatment",0.033713720235288,"Otu00015"
