"","Comparison","SIMPER","OTU"
"1","Low Fat_High Fat",0.426821117352528,"Otu00001"
"2","Low Fat_Saccharin",0.416388582950622,"Otu00001"
"3","Low Fat_Stevia",0.433322994706583,"Otu00001"
"4","High Fat_Saccharin",0.380453346103165,"Otu00002"
"5","High Fat_Stevia",0.396057058585734,"Otu00010"
"6","Saccharin_Stevia",0.423716046962003,"Otu00010"
"7","Male_Female",0.35489601965951,"Otu00010"
