"X","Comparison","SIMPER","OTU","krusk_p.val","fdr_krusk_p.val","Taxonomy","Left.mean.abund","Left.stdev","Right.mean.abund","Right.stdev"
"1",1,"Low Fat_High Fat",0.356841508838545,"Otu00001",0.683091398309605,0.758990442566227,"Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge",0.392758022977323,0.110294610234043,0.418238898843388,0.193011544123815
"2",2,"Low Fat_Saccharin",0.288727186084951,"Otu00001",0.513629113393126,0.742443344158649,"Verrucomicrobia - Verrucomicrobiae - Verrucomicrobiales - Verrucomicrobiaceae - Akkermansia",0.392758022977323,0.110294610234043,0.423082347889025,0.0905094189258505
"3",3,"Low Fat_Saccharin",0.146822047290203,"Otu00012",0.870282772281043,0.870282772281043,"Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidaceae - Bacteroides",0.227916149052295,0.0544397018102786,0.225889321672129,0.0538350462929552
"4",4,"Low Fat_Stevia",0.258387316549268,"Otu00001",0.593954675326919,0.742443344158649,"Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge",0.392758022977323,0.110294610234043,0.367860440738811,0.0824906564931799
"5",5,"Low Fat_Stevia",0.201669298553231,"Otu00012",0.091373936736446,0.412192368009443,"Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge",0.227916149052295,0.0544397018102786,0.285739693263091,0.0733345898989533
"6",6,"High Fat_Saccharin",0.344540677363626,"Otu00001",0.565992148195786,0.742443344158649,"Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge",0.418238898843388,0.193011544123815,0.423082347889025,0.0905094189258505
"7",7,"High Fat_Stevia",0.352938794805148,"Otu00001",0.335923813151736,0.671847626303473,"Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge",0.418238898843388,0.193011544123815,0.367860440738811,0.0824906564931799
"8",8,"Saccharin_Stevia",0.2721051077613,"Otu00001",0.210961629035859,0.527404072589647,"Tenericutes - Mollicutes - Anaeroplasmatales - Anaeroplasmataceae - Anaeroplasma",0.423082347889025,0.0905094189258505,0.367860440738811,0.0824906564931799
"9",9,"Saccharin_Stevia",0.213606141881864,"Otu00012",0.123657710402833,0.412192368009443,"Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge",0.225889321672129,0.0538350462929552,0.285739693263091,0.0733345898989533
"10",10,"Male_Female",0.305419640209802,"Otu00001",0.00173489002219758,0.0173489002219758,"Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminiclostridium",0.337483286106807,0.111300687494344,0.464869768130717,0.103061516094628
