"X","Comparison","SIMPER","OTU","krusk_p.val","fdr_krusk_p.val","Taxonomy","Left.mean.abund","Left.stdev","Right.mean.abund","Right.stdev"
"1",1,"Low Fat_High Fat",0.270614675931921,"Otu00001",0.0209110789122957,0.0480954814982802,"Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - NA",0.423020441263198,0.112526051220118,0.318654700430877,0.169074510735045
"2",2,"Low Fat_High Fat",0.120055801525539,"Otu00012",0.815076480110971,0.815076480110971,"Verrucomicrobia - Verrucomicrobiae - Verrucomicrobiales - Verrucomicrobiaceae - NA",0.21246824149287,0.0517200699522933,0.239484517575163,0.100622416243838
"3",3,"Low Fat_High Fat",0.105060011223331,"Otu00002",0.00237397393261257,0.00910023340834817,"Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidaceae - NA",0.0099859706250457,0.0113779377153328,0.0794535010742211,0.0830657793092426
"4",4,"Low Fat_Saccharin",0.219392473862405,"Otu00001",0.0407102777681019,0.0851214898787585,"Tenericutes - Mollicutes - Anaeroplasmatales - Anaeroplasmataceae - NA",0.423020441263198,0.112526051220118,0.349442485780845,0.100876521127318
"5",5,"Low Fat_Saccharin",0.14662449191681,"Otu00002",3.99904352513977e-06,9.19780010782146e-05,"Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - NA",0.0099859706250457,0.0113779377153328,0.0994692533906997,0.0962426480620742
"6",6,"Low Fat_Saccharin",0.125003638910761,"Otu00010",0.00159177981813754,0.00732218716343267,"Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - NA",0.0960078368804652,0.0462857219111677,0.15458384324468,0.0721932520311081
"7",7,"Low Fat_Stevia",0.242515828537322,"Otu00001",0.00130259046765182,0.00732218716343267,"Firmicutes - Bacilli - Lactobacillales - Streptococcaceae - NA",0.423020441263198,0.112526051220118,0.293315542341067,0.098222950535654
"8",8,"Low Fat_Stevia",0.11788470604181,"Otu00012",0.00533949183002343,0.0175440445843627,"Firmicutes - Clostridia - Clostridiales - Clostridiales_vadinBB60_group - NA",0.21246824149287,0.0517200699522933,0.268608224008324,0.0640868291179155
"9",9,"Low Fat_Stevia",0.11504010651174,"Otu00010",0.00680915009749729,0.0195763065303047,"Firmicutes - Bacilli - Lactobacillales - Lactobacillaceae - NA",0.0960078368804652,0.0462857219111677,0.151926280192538,0.0750108062981977
"10",10,"High Fat_Saccharin",0.250117253167571,"Otu00001",0.113665553051969,0.186736265728235,"Bacteroidetes - Bacteroidia - Bacteroidales - Rikenellaceae - NA",0.318654700430877,0.169074510735045,0.349442485780845,0.100876521127318
"11",11,"High Fat_Saccharin",0.148420562859098,"Otu00002",0.254676921794187,0.344562894192135,"Proteobacteria - Betaproteobacteria - Burkholderiales - Alcaligenaceae - NA",0.0794535010742211,0.0830657793092426,0.0994692533906997,0.0962426480620742
"12",12,"High Fat_Stevia",0.230052380069267,"Otu00001",0.730069727580056,0.799600177825776,"Firmicutes - Clostridia - Clostridiales - Peptococcaceae - NA",0.318654700430877,0.169074510735045,0.293315542341067,0.098222950535654
"13",13,"High Fat_Stevia",0.149702443035366,"Otu00012",0.0909016395178349,0.160825977608477,"Firmicutes - Erysipelotrichia - Erysipelotrichales - Erysipelotrichaceae - NA",0.239484517575163,0.100622416243838,0.268608224008324,0.0640868291179155
"14",14,"High Fat_Stevia",0.117757856622526,"Otu00002",0.782511726989293,0.815076480110971,"Firmicutes - Clostridia - Clostridiales - Clostridiales_unclassified - NA",0.0794535010742211,0.0830657793092426,0.0616883546061035,0.0577827044581523
"15",15,"Saccharin_Stevia",0.199316538717187,"Otu00001",0.0909016395178349,0.160825977608477,"Tenericutes - Mollicutes - Mollicutes_RF9 - Mollicutes_RF9_fa - NA",0.349442485780845,0.100876521127318,0.293315542341067,0.098222950535654
"16",16,"Saccharin_Stevia",0.143711117082436,"Otu00002",0.201735983629231,0.289995476467019,"Firmicutes - Clostridia - Clostridiales - Peptostreptococcaceae - NA",0.0994692533906997,0.0962426480620742,0.0616883546061035,0.0577827044581523
"17",17,"Saccharin_Stevia",0.133304793900914,"Otu00010",0.704289833513263,0.799600177825776,"Firmicutes - Clostridia - Clostridiales - Family_XIII - NA",0.15458384324468,0.0721932520311081,0.151926280192538,0.0750108062981977
"18",18,"Pre-treatment_Post-treatment",0.233641659894866,"Otu00001",0.000313438266793416,0.00360454006812428,"Firmicutes - Clostridia - Clostridiales - Clostridiaceae_1 - NA",0.401176527118762,0.123890235697489,0.298245885507128,0.11857210894335
"19",19,"Pre-treatment_Post-treatment",0.117944831740536,"Otu00002",0.607867809284199,0.73583997965982,"Actinobacteria - Coriobacteriia - Coriobacteriales - Coriobacteriaceae - NA",0.0346745701536408,0.0304732490880789,0.0877516150287798,0.0969411678954049
"20",20,"Pre-treatment_Post-treatment",0.114389212120893,"Otu00012",0.305421418790788,0.390260701788229,"Actinobacteria - Actinobacteria - Bifidobacteriales - Bifidobacteriaceae - NA",0.248869822136307,0.0846131489094398,0.223535208446592,0.0589367935574836
"21",21,"Male_Female",0.23844413750988,"Otu00001",0.0112763850236434,0.0288174283937553,"Firmicutes - Bacilli - Lactobacillales - Enterococcaceae - NA",0.309718311240836,0.107861165022081,0.389704101385054,0.141182707101242
"22",22,"Male_Female",0.132142290713367,"Otu00012",0.00152250169469906,0.00732218716343267,"Firmicutes - Firmicutes_unclassified - Firmicutes_unclassified - Firmicutes_unclassified - NA",0.26355885888978,0.0826192638669684,0.208846171693119,0.0509664134881564
"23",23,"Male_Female",0.117411297986455,"Otu00002",0.190814804216746,0.289995476467019,"Bacteria_unclassified - Bacteria_unclassified - Bacteria_unclassified - Bacteria_unclassified - NA",0.0450651263142613,0.0576967206665698,0.0773610588681593,0.088936578630888
