"","Comparison","SIMPER","OTU"
"1","Pre-treatment_Post-treatment",0.10035405154131,"Otu00006"
"2","Pre-treatment_Post-treatment",0.082848566405132,"Otu00001"
"3","Pre-treatment_Post-treatment",0.080952663081541,"Otu00002"
"4","Pre-treatment_Post-treatment",0.072504934405592,"Otu00011"
"5","Pre-treatment_Post-treatment",0.051276818956114,"Otu00012"
"6","Pre-treatment_Post-treatment",0.043639750051568,"Otu00008"
"7","Pre-treatment_Post-treatment",0.041599595991531,"Otu00010"
